"HYBAS_ID","SUB_AREA","GIS_AREA","protectpi"
6050099010,85209,30903.2891393129,0.362676350377459
6050102330,99834.5,18274.6332491005,0.18304927904783
6050104180,21147.7,3063.04101993395,0.144840385476149
6050104230,32711.7,865.711180728615,0.0264648789493855
6050126730,5201.7,548.030788284158,0.105356092870438
6050129810,10052.1,681.347092016186,0.0677815672363174
6050130490,8799.7,1621.60997371992,0.184280142927591
6050130600,14630.1,3114.92571713248,0.212912127540651
6050134950,22678.7,22678.7,1
6050136450,40859.4,40859.4,1
6050136480,10747.4,2684.36796231308,0.249769056917308
6050137380,53814.6,19708.9552415834,0.366238069995566
6050150580,6205.4,6205.4,1
6050150590,4054.6,4054.6,1
6050154590,9985.6,9985.6,1
6050154700,150.3,150.3,1
6050156750,9409.5,9409.5,1
6050156880,17297.4,17297.4,1
6050160730,11638.3,8509.60930570154,0.731172877972001
6050160900,24345.7,24345.7,1
6050207660,64371.9,51418.3265023612,0.798769750502334
6050207670,127417.4,110807.493486593,0.869641771740694
6050224360,136301.8,94582.2005491888,0.693917472470568
6050224470,39769.3,39769.3,1
6050237120,190789.9,190789.9,1
6050237360,35819,3593.88330679254,0.100334551684652
6050238630,59470.7,59470.7,1
6050239820,67377.7,1033.08322373166,0.0153327172600379
6050241250,39822.3,39822.3,1
6050241280,37364.2,37364.2,1
6050247260,28476.9,23673.4093854068,0.831319749881722
6050247270,39823.5,26904.0102070856,0.675581257475751
6050250180,156958.6,47122.6085158681,0.300223170414798
6050262110,6049,6.52946208623514,0.00107942834951813
6050262220,42675.3,10663.0459688437,0.24986458135839
6050262360,68223.1,51423.5506117197,0.753755701686375
6050263540,28404.3,28404.3,1
6050266470,133363.2,53823.2991156719,0.403584340475273
6050266740,514725.6,87625.739765548,0.170237772835756
6050266880,189721.5,47260.7367069513,0.249105856252198
6050272340,12881.4,188.942430910745,0.0146678490622716
6050280400,51968.8,32972.8300902841,0.634473570493914
6050285930,6217.2,186.758127415842,0.0300389447686808
6050285990,55327,13182.001464492,0.238256212418747
6050287830,270156.3,89862.3694224213,0.332631034043705
6050294270,86295,25920.8532377688,0.300374914395605
6050294360,378743.9,63621.8502975332,0.167981188073348
6050298170,142352.3,45782.4180718388,0.321613476367005
6050298270,48321.9,38185.6408443977,0.790234672982597
6050315910,364869.2,33389.3962773803,0.0915105914047563
6050315920,353711.5,84507.7383065419,0.238917135310958
6050325720,59323.4,44238.7191371673,0.745721235417513
6050325820,58770.3,14009.8173110523,0.2383826067087
6050337190,78025,28212.6926569412,0.361585295186686
6050337320,147160.2,49024.9626420936,0.333140092512062
6050344660,41529.3,1794.15342475537,0.0432021109133882
6050345000,32991.5,1925.01416111003,0.0583487916921034
6050345180,36174,250.318092006595,0.00691983446692638
6050372330,14762.2,8238.43206036756,0.558076171598241
6050372340,75429,9246.05117360158,0.122579527417858
6050384320,79227.1,34684.8372277234,0.437790064608239
6050401900,51975.8,8808.37471951345,0.16947069058126
6050405310,191776.6,29892.3140312231,0.155870497397613
6050405320,34417.8,19716.9786605866,0.572871556595325
6050408040,16564,1599.52460541846,0.0965663248864079
6050408150,21765.2,325.489555691569,0.0149545860222543
6050411440,13504.4,0.164254394475445,1.21630279372238e-05
6050425540,93459.2,31064.384790274,0.332384450008924
6050425550,75038.6,22634.4879320438,0.301637929439566
6050441330,25776.6,1457.97987447134,0.0565621484009271
6050442950,6037.8,3.07668364093959,0.000509570313846035
6050449500,2358.1,1004.12323010769,0.42581876515317
6050450410,17368.5,1563.51995303973,0.0900204365972729
6050450420,16914.1,111.559122505023,0.00659562864740207
6050451380,66112.9,7183.19023257086,0.108650357684671
6050451390,45771.7,16314.7328784809,0.356437118972661
6050457840,19466.2,4058.8959628554,0.20850992812441
6050458930,12152,6558.91596703448,0.539739628623641
6050459050,6696.7,1017.29607572957,0.151910056554656
6050466150,21585.6,3469.01815735704,0.160709832358472
6050466270,14495.8,3988.38980722965,0.275141062047604
6050476790,32437.7,6558.91596703448,0.20220040160167
6050481670,37975.3,8238.67736002968,0.216948315353129
6050481680,17659.9,3994.38507935614,0.226183901344636
6050483010,52499.9,12.8821418923637,0.000245374598663306
6050483020,19512,3423.14459828439,0.175437915041225
6050491720,282425.1,57480.1955139441,0.203523679424896
6050491730,47420.7,12940.7512034775,0.27289245421256
6050506420,28125.5,0.350722901766405,1.2469925930789e-05
6050510750,77450.9,14790.7722468759,0.19096966267501
6050527670,61613.7,2409.26058890287,0.0391026766596207
6050527680,2936.4,2656.27728920755,0.904603354177753
6050532200,235711.3,1449.63039040531,0.0061500250111272
6050532210,354282.6,23913.3495928876,0.0674979510506235
6050532340,30434.9,1026.68705179564,0.0337338730140608
