"HYBAS_ID","SUB_AREA","GIS_AREA","protectsu"
6050028120,0,0,0
6050029590,0,0,0
6050040490,0,0,0
6050040510,0,0,0
6050040590,0,0,0
6050040600,0,0,0
6050040760,0,0,0
6050040780,0,0,0
6050040790,0,0,0
6050040810,0,0,0
6050040890,0,0,0
6050040910,0,0,0
6050041170,0,0,0
6050042900,0,0,0
